Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<System>, true>::_Head_base<std::default_delete<EntityCollisionDetectionSystem> >(std::default_delete<EntityCollisionDetectionSystem>&&) [1270]
[1434]   0.0    0.00    0.00       1         std::default_delete<System>::default_delete<EntityCollisionDetectionSystem, void>(std::default_delete<EntityCollisionDetectionSystem> const&) [1434]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<InputComponent, std::default_delete<InputComponent> >::pointer, Component*>, std::__not_<std::is_array<InputComponent> > >, std::is_assignable<std::default_delete<Component>&, std::default_delete<InputComponent>&&> >::value, std::unique_ptr<Component, std::default_delete<Component> >&>::type std::unique_ptr<Component, std::default_delete<Component> >::operator=<InputComponent, std::default_delete<InputComponent> >(std::unique_ptr<InputComponent, std::default_delete<InputComponent> >&&) [1331]
[1435]   0.0    0.00    0.00       1         std::default_delete<Component>::default_delete<InputComponent, void>(std::default_delete<InputComponent> const&) [1435]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<CameraTargetComponent, std::default_delete<CameraTargetComponent> >::pointer, Component*>, std::__not_<std::is_array<CameraTargetComponent> > >, std::is_assignable<std::default_delete<Component>&, std::default_delete<CameraTargetComponent>&&> >::value, std::unique_ptr<Component, std::default_delete<Component> >&>::type std::unique_ptr<Component, std::default_delete<Component> >::operator=<CameraTargetComponent, std::default_delete<CameraTargetComponent> >(std::unique_ptr<CameraTargetComponent, std::default_delete<CameraTargetComponent> >&&) [1332]
[1436]   0.0    0.00    0.00       1         std::default_delete<Component>::default_delete<CameraTargetComponent, void>(std::default_delete<CameraTargetComponent> const&) [1436]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<Yuna::Core::State>, true>::_Head_base<std::default_delete<Menu> >(std::default_delete<Menu>&&) [1275]
[1437]   0.0    0.00    0.00       1         std::default_delete<Yuna::Core::State>::default_delete<Menu, void>(std::default_delete<Menu> const&) [1437]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<Yuna::Core::State>, true>::_Head_base<std::default_delete<Game> >(std::default_delete<Game>&&) [1273]
[1438]   0.0    0.00    0.00       1         std::default_delete<Yuna::Core::State>::default_delete<Game, void>(std::default_delete<Game> const&) [1438]
-----------------------------------------------
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<Yuna::Core::State>, true>::_Head_base<std::default_delete<Splash> >(std::default_delete<Splash>&&) [1274]
[1439]   0.0    0.00    0.00       1         std::default_delete<Yuna::Core::State>::default_delete<Splash, void>(std::default_delete<Splash> const&) [1439]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, ComponentContainer>, false> >, true>::~_Hashtable_ebo_helper() [1557]
[1440]   0.0    0.00    0.00       1         std::__new_allocator<std::__detail::_Hash_node<std::pair<unsigned int const, ComponentContainer>, false> >::~__new_allocator() [1440]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > >::_Vector_impl::~_Vector_impl() [1404]
[1441]   0.0    0.00    0.00       1         std::__new_allocator<std::unique_ptr<System, std::default_delete<System> > >::~__new_allocator() [1441]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Block>, std::_Select1st<std::pair<int const, Block> >, std::less<int>, std::allocator<std::pair<int const, Block> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [1546]
[1442]   0.0    0.00    0.00       1         std::__new_allocator<std::_Rb_tree_node<std::pair<int const, Block> > >::~__new_allocator() [1442]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::_Vector_impl::~_Vector_impl() [1410]
[1443]   0.0    0.00    0.00       1         std::__new_allocator<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::~__new_allocator() [1443]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<InputSystem, std::default_delete<InputSystem> >::unique_ptr<std::default_delete<InputSystem>, void>(InputSystem*) [1278]
[1444]   0.0    0.00    0.00       1         std::__uniq_ptr_data<InputSystem, std::default_delete<InputSystem>, true, true>::__uniq_ptr_impl(InputSystem*) [1444]
                0.00    0.00       1/1           std::__uniq_ptr_impl<InputSystem, std::default_delete<InputSystem> >::__uniq_ptr_impl(InputSystem*) [1468]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<CameraSystem, std::default_delete<CameraSystem> >::unique_ptr<std::default_delete<CameraSystem>, void>(CameraSystem*) [1282]
[1445]   0.0    0.00    0.00       1         std::__uniq_ptr_data<CameraSystem, std::default_delete<CameraSystem>, true, true>::__uniq_ptr_impl(CameraSystem*) [1445]
                0.00    0.00       1/1           std::__uniq_ptr_impl<CameraSystem, std::default_delete<CameraSystem> >::__uniq_ptr_impl(CameraSystem*) [1471]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<RenderSystem, std::default_delete<RenderSystem> >::unique_ptr<std::default_delete<RenderSystem>, void>(RenderSystem*) [1286]
[1446]   0.0    0.00    0.00       1         std::__uniq_ptr_data<RenderSystem, std::default_delete<RenderSystem>, true, true>::__uniq_ptr_impl(RenderSystem*) [1446]
                0.00    0.00       1/1           std::__uniq_ptr_impl<RenderSystem, std::default_delete<RenderSystem> >::__uniq_ptr_impl(RenderSystem*) [1474]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<GravitySystem, std::default_delete<GravitySystem> >::unique_ptr<std::default_delete<GravitySystem>, void>(GravitySystem*) [1290]
[1447]   0.0    0.00    0.00       1         std::__uniq_ptr_data<GravitySystem, std::default_delete<GravitySystem>, true, true>::__uniq_ptr_impl(GravitySystem*) [1447]
                0.00    0.00       1/1           std::__uniq_ptr_impl<GravitySystem, std::default_delete<GravitySystem> >::__uniq_ptr_impl(GravitySystem*) [1477]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<InputComponent, std::default_delete<InputComponent> >::unique_ptr<std::default_delete<InputComponent>, void>(InputComponent*) [1294]
[1448]   0.0    0.00    0.00       1         std::__uniq_ptr_data<InputComponent, std::default_delete<InputComponent>, true, true>::__uniq_ptr_impl(InputComponent*) [1448]
                0.00    0.00       1/1           std::__uniq_ptr_impl<InputComponent, std::default_delete<InputComponent> >::__uniq_ptr_impl(InputComponent*) [1480]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<MovementSystem, std::default_delete<MovementSystem> >::unique_ptr<std::default_delete<MovementSystem>, void>(MovementSystem*) [1298]
[1449]   0.0    0.00    0.00       1         std::__uniq_ptr_data<MovementSystem, std::default_delete<MovementSystem>, true, true>::__uniq_ptr_impl(MovementSystem*) [1449]
                0.00    0.00       1/1           std::__uniq_ptr_impl<MovementSystem, std::default_delete<MovementSystem> >::__uniq_ptr_impl(MovementSystem*) [1483]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<CameraTargetComponent, std::default_delete<CameraTargetComponent> >::unique_ptr<std::default_delete<CameraTargetComponent>, void>(CameraTargetComponent*) [1302]
[1450]   0.0    0.00    0.00       1         std::__uniq_ptr_data<CameraTargetComponent, std::default_delete<CameraTargetComponent>, true, true>::__uniq_ptr_impl(CameraTargetComponent*) [1450]
                0.00    0.00       1/1           std::__uniq_ptr_impl<CameraTargetComponent, std::default_delete<CameraTargetComponent> >::__uniq_ptr_impl(CameraTargetComponent*) [1486]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<MapCollisionDetectionSystem, std::default_delete<MapCollisionDetectionSystem> >::unique_ptr<std::default_delete<MapCollisionDetectionSystem>, void>(MapCollisionDetectionSystem*) [1306]
[1451]   0.0    0.00    0.00       1         std::__uniq_ptr_data<MapCollisionDetectionSystem, std::default_delete<MapCollisionDetectionSystem>, true, true>::__uniq_ptr_impl(MapCollisionDetectionSystem*) [1451]
                0.00    0.00       1/1           std::__uniq_ptr_impl<MapCollisionDetectionSystem, std::default_delete<MapCollisionDetectionSystem> >::__uniq_ptr_impl(MapCollisionDetectionSystem*) [1489]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<EntityCollisionDetectionSystem, std::default_delete<EntityCollisionDetectionSystem> >::unique_ptr<std::default_delete<EntityCollisionDetectionSystem>, void>(EntityCollisionDetectionSystem*) [1310]
[1452]   0.0    0.00    0.00       1         std::__uniq_ptr_data<EntityCollisionDetectionSystem, std::default_delete<EntityCollisionDetectionSystem>, true, true>::__uniq_ptr_impl(EntityCollisionDetectionSystem*) [1452]
                0.00    0.00       1/1           std::__uniq_ptr_impl<EntityCollisionDetectionSystem, std::default_delete<EntityCollisionDetectionSystem> >::__uniq_ptr_impl(EntityCollisionDetectionSystem*) [1492]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<Game, std::default_delete<Game> >::unique_ptr<std::default_delete<Game>, void>(Game*) [1314]
[1453]   0.0    0.00    0.00       1         std::__uniq_ptr_data<Game, std::default_delete<Game>, true, true>::__uniq_ptr_impl(Game*) [1453]
                0.00    0.00       1/1           std::__uniq_ptr_impl<Game, std::default_delete<Game> >::__uniq_ptr_impl(Game*) [1495]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<Menu, std::default_delete<Menu> >::unique_ptr<std::default_delete<Menu>, void>(Menu*) [1318]
[1454]   0.0    0.00    0.00       1         std::__uniq_ptr_data<Menu, std::default_delete<Menu>, true, true>::__uniq_ptr_impl(Menu*) [1454]
                0.00    0.00       1/1           std::__uniq_ptr_impl<Menu, std::default_delete<Menu> >::__uniq_ptr_impl(Menu*) [1498]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<Splash, std::default_delete<Splash> >::unique_ptr<std::default_delete<Splash>, void>(Splash*) [1322]
[1455]   0.0    0.00    0.00       1         std::__uniq_ptr_data<Splash, std::default_delete<Splash>, true, true>::__uniq_ptr_impl(Splash*) [1455]
                0.00    0.00       1/1           std::__uniq_ptr_impl<Splash, std::default_delete<Splash> >::__uniq_ptr_impl(Splash*) [1501]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<System, std::default_delete<System> >::unique_ptr<InputSystem, std::default_delete<InputSystem>, void>(std::unique_ptr<InputSystem, std::default_delete<InputSystem> >&&) [1328]
